player_id,player_code,web_name,club_short,position,expected_role,p_start,p_sub_in,p_dnp,xmins_if_start,xmins_if_sub_in,draft_availability,availability_override,usable_season_count,usable_mins_total,rate_source,per90_xg,per90_xa,per90_defcon,per90_defensive_contribution,per90_saves,per90_goals_conceded,provenance_note
441,596047,Obi,MUN,FWD,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.41,0.13,1.5,1.5,0.0,1.3158,Position baseline (FWD); dest GC MUN=1.316; no Prior-Season Seed and no Career Individual Rate
325,59735,Darlow,MUN,GKP,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,1,1980.0,prior_season_seed+defcon_baseline_fill,0.0,0.0023,0.0,0.0,2.8636,1.2273,Prior-Season Seed 2025/26 (1980m); defcon_baseline_fill
412,465247,Lammens,MUN,GKP,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2880.0,prior_season_seed+defcon_external_fill,0.0,0.0,0.0,0.0,2.4688,1.2188,Prior-Season Seed 2025/26 (2880m); defcon_external_fill
413,451302,Bayindir,MUN,GKP,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.3158,Position baseline (GKP); dest GC MUN=1.316; no Prior-Season Seed and no Career Individual Rate
414,21205,Heaton,MUN,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1,,0,0.0,career_fpl_prior_year+destination_gc,0.0,0.0,0.0,0.0,3.3612,1.3158,Older FPL 2019/20 (1794m); destination GC overlay; dest GC MUN=1.316
43,166989,Tielemans,MUN,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,watch,,1,1857.0,prior_season_seed,0.0553,0.158,9.8384,9.8384,0.0,1.3086,Prior-Season Seed 2025/26 (1857m)
162,532605,Andrey Santos,MUN,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1247.0,prior_season_seed,0.1443,0.0635,9.3103,9.3103,0.0,1.2991,Prior-Season Seed 2025/26 (1247m)
415,596777,Dorgu,MUN,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1440.0,prior_season_seed,0.1494,0.115,6.125,6.125,0.0,1.25,Prior-Season Seed 2025/26 (1440m)
426,141746,B.Fernandes,MUN,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,3065.0,prior_season_seed,0.3168,0.3606,8.4274,8.4274,0.0,1.3507,Prior-Season Seed 2025/26 (3065m)
427,446008,Mbeumo,MUN,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2611.0,prior_season_seed,0.4129,0.172,4.7913,4.7913,0.0,1.2754,Prior-Season Seed 2025/26 (2611m)
428,430871,Cunha,MUN,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,2493.0,prior_season_seed,0.2491,0.1213,7.6173,7.6173,0.0,1.2635,Prior-Season Seed 2025/26 (2493m)
429,176297,Rashford,MUN,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.2972,0.2183,4.3918,4.3918,0.0,1.3158,Older FPL 2024/25 (1414m); destination GC overlay; dest GC MUN=1.316
430,184341,Mount,MUN,MID,Rotation,0.4,0.25,0.35,70.0,20.0,watch,,1,1010.0,prior_season_seed,0.139,0.1444,9.0891,9.0891,0.0,1.3366,Prior-Season Seed 2025/26 (1010m)
431,493250,Amad,MUN,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2339.0,prior_season_seed,0.2101,0.1824,7.6186,7.6186,0.0,1.2698,Prior-Season Seed 2025/26 (2339m)
432,516895,Mainoo,MUN,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1653.0,prior_season_seed,0.0261,0.0691,10.1815,10.1815,0.0,1.1978,Prior-Season Seed 2025/26 (1653m)
433,232112,Ugarte,MUN,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1-5,,0,0.0,career_fpl_prior_year+destination_gc,0.0506,0.0339,12.4086,12.4086,0.0,1.3158,Older FPL 2024/25 (1777m); destination GC overlay; dest GC MUN=1.316
434,547037,J.Fletcher,MUN,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3158,Position baseline (MID); dest GC MUN=1.316; no Prior-Season Seed and no Career Individual Rate
435,576628,Lacey,MUN,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3158,Position baseline (MID); dest GC MUN=1.316; no Prior-Season Seed and no Career Individual Rate
436,490881,Collyer,MUN,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3158,Position baseline (MID); dest GC MUN=1.316; no Prior-Season Seed and no Career Individual Rate
437,576620,Bendito Mantato,MUN,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3158,Position baseline (MID); dest GC MUN=1.316; no Prior-Season Seed and no Career Individual Rate
438,519913,Fletcher,MUN,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3158,Position baseline (MID); dest GC MUN=1.316; no Prior-Season Seed and no Career Individual Rate
445,465642,Thiaw,NEW,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2963.0,prior_season_seed,0.1458,0.0292,8.8694,8.8694,0.0,1.5795,Prior-Season Seed 2025/26 (2963m)
446,119471,Schär,NEW,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1089.0,prior_season_seed,0.0802,0.0496,9.5041,9.5041,0.0,1.0744,Prior-Season Seed 2025/26 (1089m)
447,220237,Botman,NEW,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1834.0,prior_season_seed,0.0849,0.0422,10.5998,10.5998,0.0,1.325,Prior-Season Seed 2025/26 (1834m)
448,78916,Burn,NEW,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,2195.0,prior_season_seed,0.0443,0.0148,9.2255,9.2255,0.0,1.4761,Prior-Season Seed 2025/26 (2195m)
449,487838,Hall,NEW,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2176.0,prior_season_seed,0.0418,0.115,7.1553,7.1553,0.0,1.6131,Prior-Season Seed 2025/26 (2176m)
450,441191,Livramento,NEW,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,watch,,1,1326.0,prior_season_seed,0.0088,0.0604,4.6154,4.6154,0.0,0.9502,Prior-Season Seed 2025/26 (1326m)
451,545477,A.Murphy,NEW,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.4474,Position baseline (DEF); dest GC NEW=1.447; no Prior-Season Seed and no Career Individual Rate
463,470313,Woltemade,NEW,FWD,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1896.0,prior_season_seed,0.3128,0.0726,4.9842,4.9842,0.0,1.3766,Prior-Season Seed 2025/26 (1896m)
464,216646,Wissa,NEW,FWD,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.42,0.12,1.8,1.8,0.0,1.4474,Brentford / Newcastle career PL rates (~0.42 xG/90); dest GC NEW=1.447
465,538207,Osula,NEW,FWD,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.41,0.13,1.5,1.5,0.0,1.4474,Position baseline (FWD); dest GC NEW=1.447; no Prior-Season Seed and no Career Individual Rate
466,599303,Neave,NEW,FWD,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.41,0.13,1.5,1.5,0.0,1.4474,Position baseline (FWD); dest GC NEW=1.447; no Prior-Season Seed and no Career Individual Rate
442,98747,Pope,NEW,GKP,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2416.0,prior_season_seed+defcon_baseline_fill,0.006,0.0,0.0,0.0,3.3154,1.4156,Prior-Season Seed 2025/26 (2416m); defcon_baseline_fill
443,81441,Gillespie,NEW,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.4474,Position baseline (GKP); dest GC NEW=1.447; no Prior-Season Seed and no Career Individual Rate
444,554578,Jaouen,NEW,GKP,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.4474,Position baseline (GKP); dest GC NEW=1.447; no Prior-Season Seed and no Career Individual Rate
452,208706,Bruno G.,ARS,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,2456.0,prior_season_seed,0.2048,0.1818,9.1979,9.1979,0.0,1.3559,Prior-Season Seed 2025/26 (2456m)
453,201666,Barnes,NEW,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1951.0,prior_season_seed,0.3155,0.1255,4.613,4.613,0.0,1.43,Prior-Season Seed 2025/26 (1951m)
454,449434,Elanga,NEW,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1302.0,prior_season_seed,0.1141,0.1203,3.8018,3.8018,0.0,1.9355,Prior-Season Seed 2025/26 (1302m)
456,232653,J.Ramsey,NEW,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1441.0,prior_season_seed,0.0749,0.0906,9.306,9.306,0.0,1.9362,Prior-Season Seed 2025/26 (1441m)
457,114243,J.Murphy,NEW,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1606.0,prior_season_seed,0.172,0.1491,5.0436,5.0436,0.0,1.1208,Prior-Season Seed 2025/26 (1606m)
458,180974,Joelinton,NEW,MID,Rotation,0.4,0.25,0.35,70.0,20.0,exclude_gw1,,1,1950.0,prior_season_seed,0.1089,0.0623,10.9846,10.9846,0.0,1.2462,Prior-Season Seed 2025/26 (1950m)
459,547719,L.Miley,NEW,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,exclude_gw1,,1,1493.0,prior_season_seed,0.082,0.1266,9.3436,9.3436,0.0,1.3262,Prior-Season Seed 2025/26 (1493m)
460,200089,Willock,NEW,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,972.0,prior_season_seed,0.1167,0.0991,8.2407,8.2407,0.0,1.6667,Prior-Season Seed 2025/26 (972m)
461,611665,Touré,NEW,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.26,0.17,4.8,4.8,0.0,1.4474,Hoffenheim Bundesliga 2025/26; 2327 min; FootyStats xG/xA; CBITR proxy; dest GC NEW=1.447
462,636852,Steur,NEW,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.12,0.14,5.8,5.8,0.0,1.4474,2025/26 Eredivisie Ajax MID; 1135m; FotMob; CBITR; dest GC NEW=1.447
559,632794,Bamba,NEW,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.08,0.12,7.5,7.5,0.0,1.4474,Monaco Ligue 1 2025/26; 1850 min; FBref CBITR proxy; dest GC NEW=1.447
469,215136,N.Williams,NFO,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,3203.0,prior_season_seed,0.0565,0.1116,6.9404,6.9404,0.0,1.3487,Prior-Season Seed 2025/26 (3203m)
470,485047,Morato,NFO,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,1,1340.0,prior_season_seed,0.0887,0.0101,9.6716,9.6716,0.0,1.5448,Prior-Season Seed 2025/26 (1340m)
471,227444,Milenković,NFO,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,3375.0,prior_season_seed,0.0221,0.0181,8.2933,8.2933,0.0,1.36,Prior-Season Seed 2025/26 (3375m)
472,575476,Murillo,NFO,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,watch,,1,2130.0,prior_season_seed,0.0308,0.0199,9.4225,9.4225,0.0,1.2254,Prior-Season Seed 2025/26 (2130m)
473,159506,Aina,NFO,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1587.0,prior_season_seed,0.0233,0.0476,7.3724,7.3724,0.0,1.0775,Prior-Season Seed 2025/26 (1587m)
474,575458,Jair Cunha,NFO,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.06,0.03,8.65,8.65,0.0,1.3421,2024/25 Brasileirão Santos; 2100m; FBref; dest GC NFO=1.342
475,500151,Savona,NFO,DEF,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1-5,,1,1025.0,prior_season_seed,0.1177,0.0395,5.0049,5.0049,0.0,1.5805,Prior-Season Seed 2025/26 (1025m)
476,204822,O.Richards,NFO,DEF,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.3421,Position baseline (DEF); dest GC NFO=1.342; no Prior-Season Seed and no Career Individual Rate
477,549067,Abbott,NFO,DEF,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.3421,Position baseline (DEF); dest GC NFO=1.342; no Prior-Season Seed and no Career Individual Rate
478,470315,Netz,NFO,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.3421,Position baseline (DEF); dest GC NFO=1.342; no Prior-Season Seed and no Career Individual Rate
479,538638,Bindon,NFO,DEF,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.3421,Position baseline (DEF); dest GC NFO=1.342; no Prior-Season Seed and no Career Individual Rate
490,60689,Wood,NFO,FWD,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.4083,0.0484,2.9209,2.9209,0.0,1.3421,Older FPL 2024/25 (2958m); destination GC overlay; dest GC NFO=1.342
491,482973,Igor Jesus,NFO,FWD,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2293.0,prior_season_seed,0.2543,0.0495,4.8277,4.8277,0.0,1.4522,Prior-Season Seed 2025/26 (2293m)
492,210156,Awoniyi,NFO,FWD,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.4213,0.0782,0.0,0.0,0.0,1.3421,Older FPL 2023/24 (1036m); destination GC overlay; dest GC NFO=1.342
493,465680,Kalimuendo,NFO,FWD,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.41,0.13,1.5,1.5,0.0,1.3421,Position baseline (FWD); dest GC NFO=1.342; no Prior-Season Seed and no Career Individual Rate
467,85633,Sels,NFO,GKP,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2667.0,prior_season_seed+defcon_baseline_fill,0.0,0.002,0.0,0.0,3.2058,1.3161,Prior-Season Seed 2025/26 (2667m); defcon_baseline_fill
468,221389,John,NFO,GKP,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.3421,Position baseline (GKP); dest GC NFO=1.342; no Prior-Season Seed and no Career Individual Rate
480,222531,Gibbs-White,NFO,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,3101.0,prior_season_seed,0.3137,0.0845,5.1661,5.1661,0.0,1.306,Prior-Season Seed 2025/26 (3101m)
482,209046,Hudson-Odoi,NFO,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1838.0,prior_season_seed,0.1356,0.1479,5.1904,5.1904,0.0,1.2731,Prior-Season Seed 2025/26 (1838m)
483,456512,Ndoye,NFO,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1167.0,prior_season_seed,0.081,0.1165,7.4036,7.4036,0.0,1.3111,Prior-Season Seed 2025/26 (1167m)
484,503301,Hutchinson,NFO,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1676.0,prior_season_seed,0.1079,0.2078,6.9272,6.9272,0.0,1.2888,Prior-Season Seed 2025/26 (1676m)
485,476887,Bakwa,NFO,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3421,Position baseline (MID); dest GC NFO=1.342; no Prior-Season Seed and no Career Individual Rate
486,432714,McAtee,NFO,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.1478,0.1071,0.0,0.0,0.0,1.3421,Older FPL 2023/24 (1815m); destination GC overlay; dest GC NFO=1.342
487,250199,Dominguez,NFO,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1168.0,prior_season_seed,0.1133,0.0593,11.0188,11.0188,0.0,1.5411,Prior-Season Seed 2025/26 (1168m)
488,210462,Sangaré,NFO,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2073.0,prior_season_seed,0.0504,0.0781,11.5919,11.5919,0.0,1.1288,Prior-Season Seed 2025/26 (2073m)
489,204968,Yates,NFO,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.1141,0.0223,11.4571,11.4571,0.0,1.3421,Older FPL 2024/25 (1901m); destination GC overlay; dest GC NFO=1.342
558,204561,Schlager,NFO,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.085,0.1,12.3,12.3,0.0,1.3421,External RB Leipzig; FBref CBITR Defcon 12.30/90 (Schlager); dest GC NFO=1.342
532,223827,Ballard,SUN,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2144.0,prior_season_seed,0.1033,0.0264,11.0821,11.0821,0.0,1.4692,Prior-Season Seed 2025/26 (2144m)
533,200834,Mukiele,SUN,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2784.0,prior_season_seed,0.0524,0.0857,8.8254,8.8254,0.0,1.2931,Prior-Season Seed 2025/26 (2784m)
534,487676,Hume,SUN,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,3032.0,prior_season_seed,0.0674,0.0609,6.0257,6.0257,0.0,1.2467,Prior-Season Seed 2025/26 (3032m)
535,201895,Alderete,SUN,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2797.0,prior_season_seed,0.0521,0.0293,10.0393,10.0393,0.0,1.2871,Prior-Season Seed 2025/26 (2797m)
536,434399,Reinildo,SUN,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,1966.0,prior_season_seed,0.006,0.0284,7.5076,7.5076,0.0,1.236,Prior-Season Seed 2025/26 (1966m)
537,519634,Seelt,SUN,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.2632,Position baseline (DEF); dest GC SUN=1.263; no Prior-Season Seed and no Career Individual Rate
538,477547,Hjelde,SUN,DEF,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.2632,Position baseline (DEF); dest GC SUN=1.263; no Prior-Season Seed and no Career Individual Rate
539,167512,O'Nien,SUN,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.05,0.06,8.8,8.8,0.0,1.2632,Sunderland Championship / PL; 565m 25/26; FBref CBIT leader proxy; dest GC SUN=1.263
540,105717,Masuaku,SUN,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,,0,0.0,career_fpl_prior_year+destination_gc,0.0,0.0,0.0,0.0,0.0,1.2632,Older FPL 2020/21 (1006m); destination GC overlay; dest GC SUN=1.263
541,93605,Meunier,SUN,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.04,0.08,8.8,8.8,0.0,1.2632,2025/26 Ligue 1 Lille DEF; 1910m; FootyStats; CBIT Tkl+Int+Blk+Clr/90; dest GC SUN=1.263
552,441264,Brobbey,SUN,FWD,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,1920.0,prior_season_seed,0.2822,0.0314,3.4688,3.4688,0.0,1.4062,Prior-Season Seed 2025/26 (1920m)
553,437505,Isidor,SUN,FWD,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,1,1148.0,prior_season_seed,0.3685,0.0298,3.9983,3.9983,0.0,1.3328,Prior-Season Seed 2025/26 (1148m)
529,498016,Roefs,SUN,GKP,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,3150.0,prior_season_seed+defcon_external_fill,0.0,0.0029,0.0,0.0,3.1143,1.3143,Prior-Season Seed 2025/26 (3150m); defcon_external_fill
530,232571,Patterson,SUN,GKP,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.2632,Position baseline (GKP); dest GC SUN=1.263; no Prior-Season Seed and no Career Individual Rate
531,515046,Ellborg,SUN,GKP,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.2632,Position baseline (GKP); dest GC SUN=1.263; no Prior-Season Seed and no Career Individual Rate
542,484420,E.Le Fée,SUN,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2930.0,prior_season_seed,0.1603,0.1828,9.7986,9.7986,0.0,1.3208,Prior-Season Seed 2025/26 (2930m)
543,547027,Diarra,SUN,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,1,1403.0,prior_season_seed,0.2098,0.0545,5.0677,5.0677,0.0,1.2188,Prior-Season Seed 2025/26 (1403m)
544,84450,Xhaka,SUN,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2901.0,prior_season_seed,0.0313,0.1157,11.2306,11.2306,0.0,1.2099,Prior-Season Seed 2025/26 (2901m)
545,577669,Sadiki,SUN,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2891.0,prior_season_seed,0.0445,0.0455,7.7205,7.7205,0.0,1.3075,Prior-Season Seed 2025/26 (2891m)
546,535818,Adingra,SUN,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.2056,0.2273,6.9935,6.9935,0.0,1.2632,Older FPL 2024/25 (1081m); destination GC overlay; dest GC SUN=1.263
547,461199,Mundle,SUN,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.2632,Position baseline (MID); dest GC SUN=1.263; no Prior-Season Seed and no Career Individual Rate
548,554197,Rigg,SUN,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.2632,Position baseline (MID); dest GC SUN=1.263; no Prior-Season Seed and no Career Individual Rate
549,549912,Talbi,SUN,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1553.0,prior_season_seed,0.1234,0.0684,5.3316,5.3316,0.0,0.8113,Prior-Season Seed 2025/26 (1553m)
550,699989,Jocelin.T,SUN,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.2632,Position baseline (MID); dest GC SUN=1.263; no Prior-Season Seed and no Career Individual Rate
551,536661,Angulo,SUN,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.17,0.03,7.86,7.86,0.0,1.2632,2025/26 Belgian Pro League Anderlecht MID; 1902m; FootyStats; CBITR no recoveries; dest GC SUN=1.263
112,469142,Van Hecke,TOT,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,3210.0,prior_season_seed,0.0928,0.044,8.8879,8.8879,0.0,1.2336,Prior-Season Seed 2025/26 (3210m)
498,221466,Senesi,TOT,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,3288.0,prior_season_seed,0.0419,0.1292,11.469,11.469,0.0,1.4507,Prior-Season Seed 2025/26 (3288m)
499,441164,Pedro Porro,TOT,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2793.0,prior_season_seed,0.0338,0.1408,7.0247,7.0247,0.0,1.2889,Prior-Season Seed 2025/26 (2793m)
500,221632,Romero,TOT,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,exclude_gw1,,1,1869.0,prior_season_seed,0.0669,0.0602,9.4864,9.4864,0.0,1.5891,Prior-Season Seed 2025/26 (1869m)
501,135720,Danso,TOT,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1489.0,prior_season_seed,0.0375,0.0169,11.6051,11.6051,0.0,1.5111,Prior-Season Seed 2025/26 (1489m)
502,122798,Robertson,TOT,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1165.0,prior_season_seed,0.085,0.1082,4.2489,4.2489,0.0,1.2361,Prior-Season Seed 2025/26 (1165m)
503,491279,Van de Ven,TOT,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,3041.0,prior_season_seed,0.0835,0.0112,6.2743,6.2743,0.0,1.4798,Prior-Season Seed 2025/26 (3041m)
505,232859,Spence,TOT,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,1,2049.0,prior_season_seed,0.0395,0.0777,5.0952,5.0952,0.0,1.3616,Prior-Season Seed 2025/26 (2049m)
506,487053,Udogie,TOT,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1335.0,prior_season_seed,0.0121,0.0485,4.5843,4.5843,0.0,1.6854,Prior-Season Seed 2025/26 (1335m)
507,548308,Phillips,TOT,DEF,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.5,Position baseline (DEF); dest GC TOT=1.500; no Prior-Season Seed and no Career Individual Rate
508,115556,Davies,TOT,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.0183,0.0339,8.6005,8.6005,0.0,1.5,Older FPL 2024/25 (1329m); destination GC overlay; dest GC TOT=1.500
